Keyword,Source,Author,Title,URL,Text,Published
immigrant,Politico,"By Carla Marinucci, Jeremy B. White, Graph Massara and Mackenzie Hawkins",LA COUNTY DEM GONZALEZ to lead BIDEN CAMPAIGN in CA — RENDON backs GASCÓN — MEGHAN MARKLE cold-calling for DEMS? — NEWSOM calls for overhaul of EDD system,https://www.politico.com/newsletters/california-playbook/2020/09/22/la-county-dem-gonzalez-to-lead-biden-campaign-in-ca-rendon-backs-gascon-meghan-markle-cold-calling-for-dems-newsom-calls-for-overhaul-of-edd-system-feinstein-gets-filibuster-heat-490395,"Presented by Facebook
THE BUZZ Gov. Gavin Newsom had some splainin to do Monday.
THE PROBLEM: How is it that California the vaunted capital of the innovation economy, home to the giants of Silicon … [+20339 chars]",2020-09-22T13:14:15Z
immigrant,Politico,"By Jeremy B. White, Graph Massara and Mackenzie Hawkins","RBG’s death rocks CA politics, KAMALA in spotlight — EDD reset — NEWSOM signs UNDOCUMENTED tax benefit — ROHRABACHER-ASSANGE offer corroborated",https://www.politico.com/newsletters/california-playbook/2020/09/21/rbgs-death-rocks-ca-politics-kamala-in-spotlight-edd-reset-newsom-signs-undocumented-tax-benefit-rohrabacher-assange-offer-corroborated-490383,"Presented by Facebook
THE BUZZ Dismay and then determination cascaded over California Democrats Friday night as they processed the death that could reshape both this election and generations of poli… [+17082 chars]",2020-09-21T13:12:29Z
immigrant,Politico,"By Jeremy B. White, Carla Marinucci, Graph Massara and Mackenzie Hawkins","TRUMP, FIRST LADY test positive for COVID — BUDGET pain ahead as PELOSI signals no deal — CAGOP back to NO. 2 — WILSON backs TRUMP’s ‘good judgment’",https://www.politico.com/newsletters/california-playbook/2020/10/02/budget-pain-ahead-as-pelosi-signals-no-deal-cagop-back-to-no-2-wilson-backs-trumps-good-judgment-house-gop-backs-big-tech-tweaks-490504,"Presented by DoorDash
THE BUZZ: California budget-planners are sharpening their axes this week.
A coronavirus aid deal isnt coming, Speaker Nancy Pelosi conceded Thursday. House Democrats couldnt s… [+18094 chars]",2020-10-02T13:14:15Z
immigrant,Politico,By Matt Friedman,The SCI on the SDA,https://www.politico.com/newsletters/new-jersey-playbook/2020/10/01/the-sci-on-the-sda-490486,"Presented by CuriosityStream
Good Thursday morning!
Gov. Phil Murphy got less than 24 hours to enjoy the millionaires tax afterglow before the stench of Trenton again splashed on his administration… [+18224 chars]",2020-10-01T11:00:37Z
immigrant,Politico,By Erin Durkin and Anna Gronewold,Not all reviews are 5 stars as indoor dining returns — BOE to resend 100K ballot packages — Court rejects rent regulation challenge,https://www.politico.com/newsletters/new-york-playbook/2020/10/01/not-all-reviews-are-5-stars-as-indoor-dining-returns-boe-to-resend-100k-ballot-packages-court-rejects-rent-regulation-challenge-490492,"Presented by DoorDash
New York City restaurants might be back to serving customers indoors
, but theyre hardly back to normal. With day one of indoor dining on the books, one of the citys most vita… [+21409 chars]",2020-10-01T11:18:50Z
immigrant,Politico,By Stephanie Murray,BAKER’s imprint on the JUDICIARY — JURY TRIALS to RESUME — Students waiting on LAPTOPS in BOSTON,https://www.politico.com/newsletters/massachusetts-playbook/2020/09/18/baker-gets-his-flu-shot-jury-to-return-in-october-students-waiting-on-laptops-in-boston-490369,"GOOD MORNING, MASSACHUSETTS. TGIF!
BAKER'S BROAD POWER ON BEACON HILL Gov. Charlie Baker's influence in Massachusetts government will become even broader by the end of the year. After the unexpected… [+18358 chars]",2020-09-18T11:18:27Z
immigrant,Politico,By Stephanie Murray,BATTLE brewing over state DEMOCRATIC PARTY — Baker: There’s hope for HALLOWEEN — ‘UNLAWFUL’ stop in West Roxbury,https://www.politico.com/newsletters/massachusetts-playbook/2020/10/07/battle-brewing-over-state-democratic-party-baker-theres-hope-for-halloween-unlawful-stop-in-west-roxbury-490538,"GOOD MORNING, MASSACHUSETTS. 
SCOOP: DEM PARTY CHAIR FACES A CHALLENGE There's a battle brewing for control of the Massachusetts Democratic Party. 
Advertisement
State Democratic Party chairman Gu… [+21476 chars]",2020-10-07T11:18:54Z
immigrant,Politico,By Stephanie Murray,The MBTA is running out of CASH — BAKER could pick state’s entire HIGH COURT — CLARK seeks top HOUSE post,https://www.politico.com/newsletters/massachusetts-playbook/2020/09/16/the-mbta-is-running-out-of-cash-baker-could-pick-states-entire-high-court-clark-running-for-high-ranking-house-post-490342,"GOOD MORNING, MASSACHUSETTS. 
WU EYES HISTORY-MAKING MAYORAL BID If Boston Mayor Marty Walsh runs for reelection next year, beating him won't be easy. The last time an incumbent mayor lost in Boston… [+18645 chars]",2020-09-16T11:10:42Z
immigrant,Politico,By Stephanie Murray,How #MAPOLI reacted to Trump-Biden DEBATE – BAKER’s new REOPENING rules – WARREN won’t meet with SCOTUS nominee,https://www.politico.com/newsletters/massachusetts-playbook/2020/09/30/how-mapoli-reacted-to-trump-biden-debate-bakers-new-reopening-rules-warren-wont-meet-with-scotus-nominee-490477,"Presented by CuriosityStream
GOOD MORNING, MASSACHUSETTS. 
HOW #MAPOLI REACTED TO THE DEBATE President Donald Trump and Democratic nominee Joe Biden squared-off last night in a chaotic debate where… [+20545 chars]",2020-09-30T11:39:09Z
immigrant,Buzzfeed,"[{""@type"":""Person"",""name"":""Victoria Gasparowicz"",""url"":""https://www.buzzfeed.com/victoriagasparowicz"",""jobTitle"":""BuzzFeed Staff""}]",Which American Quirk Do Your Immigrant Parents Always Talk About?,https://www.buzzfeed.com/victoriagasparowicz/american-quirks,"The Industry &amp; Company
The Orchard/ giphy.comYou gotta pop those bad boys off to step into my home, friend!",2020-09-14T19:50:35Z
