Keyword,Source,Author,Title,URL,Text,Published
immigrants,USA Today,"USA TODAY, USA TODAY",Celebrating one journalist's Salvadoran roots,https://www.usatoday.com/story/nletter/this-is-america/2020/09/30/america-newsletter-hispanic-heritage-month-latin-american-history/5873650002/,"Good morning, and welcome to the This is America newsletter centered on race, identity and how they shape our lives. Im Jessica Flores, a breaking news fellow at USA TODAY.
Born in Los Angeles, Cali… [+6162 chars]",2020-10-11T12:53:37Z
immigrants,USA Today,"USA TODAY, Editors, USA TODAY","Trump taxes, California wildfires, Stanley Cup: 5 things to know Monday",https://www.usatoday.com/story/news/2020/09/28/trump-taxes-california-wildfires-stanley-cup-5-things-know-monday/3530752001/,"Trump taxes: Questions continue after NYT report
Questions are continuing to be asked Monday after President Donald Trump refused to discuss his tax returns after a report said he paid only $750 in … [+4147 chars]",2020-09-28T06:26:12Z
immigrants,USA Today,"USA TODAY, Richard Wolf and Maureen Groppe, USA TODAY","Amy Coney Barrett: Talented judge, popular professor brings solid conservative credentials",https://www.usatoday.com/story/news/politics/2020/09/26/who-amy-coney-barrett-talented-judge-conservative-credentials/3494471001/,"Supreme Court justice Ruth Bader Ginsburg has died at age 87. Ginsburg is most noted for her lifelong fight for equality for women.
USA TODAY
The last time Amy Coney Barrett was nominated for a fed… [+16071 chars]",2020-09-26T21:20:07Z
immigrants,USA Today,"USA TODAY, Richard Wolf, USA TODAY",Supreme Court is shorthanded but could play key role in election,https://www.usatoday.com/story/news/politics/2020/09/20/supreme-court-ginsburgs-gone-but-election-lawsuits-headed-court/3483490001/,"Vigils, murals and memorials were dedicated to Ruth Bader Ginsburg across the country in the aftermath of her passing at age 87 on Friday, Sept. 18.
USA TODAY
WASHINGTON  A presidential election ri… [+7194 chars]",2020-09-20T16:44:03Z
immigrants,USA Today,Associated Press,Nurse questions medical care – including hysterectomies – at Georgia ICE jail - USA TODAY,https://www.usatoday.com/story/news/nation/2020/09/15/ice-jail-georgia-nurse-questions-medical-care-detainees/5801521002/,"After 9/11, the U.S. enforced stricter control on immigration. This enforcement led to the birth of Homeland Security and ICE, but what is ICE exactly? We explain.
USA TODAY
OCILLA, Ga. An immigrat… [+3465 chars]",2020-09-15T09:34:46Z
immigrants,USA Today,"USA TODAY, Nicquel Terry Ellis, USA TODAY",'Stand back and stand by': Rhetoric some call racist has marked Trump's entire presidency,https://www.usatoday.com/story/news/politics/elections/2020/10/13/hate-speech-common-theme-trumps-presidency/5873238002/,"President Donald Trump and Joe Biden clashed over COVID-19, crime and election integrity during the first presidential debate.
USA TODAY
President Donald Trump has undermined Black Lives Matter pro… [+9240 chars]",2020-10-13T12:00:13Z
immigrants,USA Today,"USA TODAY, Deirdre Shesgreen, USA TODAY",Trump administration slashes refugee program amid president's campaign attacks on immigrants,https://www.usatoday.com/story/news/world/2020/10/01/trump-moves-slash-refugee-resettlement-amid-campaign-attacks/3574637001/,"Starting a new life in the United States is never easy for refugees. But doing it during a pandemic has created even more struggles, especially after the federal government cut off resettlement fundi… [+5522 chars]",2020-10-01T15:14:23Z
immigrants,USA Today,"USA TODAY, From USA TODAY Network and wire reports, USA TODAY","Fenway voting, teachers staying home, private school boom: News from around our 50 states",https://www.usatoday.com/story/news/50-states/2020/09/24/fenway-voting-teachers-staying-home-private-school-boom-news-around-states/114126522/,"Alabama
Old, damaged trees and overgrown trees at Oakwood Cemetery in Montgomery, Ala., on Sept. 14.
 (Photo: Mickey Welsh / Advertiser)
Montgomery: The city is struggling with maintenance at the … [+46582 chars]",2020-09-24T09:05:28Z
immigrants,USA Today,"USA TODAY, Brett Murphy and Letitia Stein, USA TODAY",How the CDC failed local public health officials fighting the coronavirus,https://www.usatoday.com/in-depth/news/investigations/2020/09/16/how-cdc-failed-local-health-officials-desperate-covid-help/3435762001/,"The week America lost the fight against the new coronavirus, the nations premier health agency promised local officials it had the virus under control.    
It was the third week in February. And sen… [+28264 chars]",2020-09-16T10:03:11Z
immigrants,USA Today,"USA TODAY, Randall Kennedy and Ilya Somin, Opinion contributors",Remove the natural born citizen clause in the Constitution. Let immigrants be president.,https://www.usatoday.com/story/opinion/2020/09/18/immigrants-president-repeal-natural-born-citizen-clause-column/5805710002/,"Repealing the citizenship clause may get easier as xenophobia recedes and people realize how ridiculous it is. Already it has backers from right to left.
This presidential election season joins the … [+5955 chars]",2020-09-18T11:00:28Z
immigrants,USA Today,"USA TODAY, Bill Keveney, USA TODAY","Study: TV shows exaggerate the number of undocumented immigrants, but nuanced portrayals can educate",https://www.usatoday.com/story/entertainment/tv/2020/09/23/study-tv-shows-need-more-accurate-nuanced-immigrant-portrayals/5857127002/,"Cristina Jiménez, a Genius grant recipient and founder of United We Dream, the nation's largest youth immigrant organization, talks about significant moments in her life that propelled her to speak a… [+5688 chars]",2020-09-23T13:00:20Z
